Farm ID,Soil Type,Soil pH,Organic Matter (%),Nitrogen Level (ppm),Phosphorus Level (ppm),Potassium Level (ppm),Temperature (°C),Rainfall (mm),Crop Recommended
17456,Clayey,6.2,1.8,24,17,31,29,743,Sugarcane
17457,Clayey,6.2,2.8,18,14,35,29,739,Mustard
17458,Clayey,6.8,3.0,19,19,26,29,838,Wheat
17459,Clayey,7.3,3.2,25,20,33,25,709,Rice
17460,Sandy,6.8,1.7,27,13,34,25,765,Mustard
17461,Loamy,7.2,1.7,20,13,34,28,888,Bajra
17462,Loamy,6.5,2.9,19,12,27,29,757,Rice
17463,Sandy,6.3,2.6,19,11,33,27,860,Bajra
17464,Sandy,6.5,2.0,26,14,29,30,721,Bajra
17465,Loamy,6.8,1.5,22,12,25,30,863,Rice
17466,Loamy,6.1,2.8,26,13,30,26,807,Cotton
17467,Sandy,6.8,2.5,23,11,32,30,709,Rice
17468,Loamy,6.9,3.1,19,19,26,28,876,Wheat
17469,Clayey,7.1,2.6,29,17,28,25,847,Mustard
17470,Loamy,6.1,3.3,28,19,25,30,894,Cotton
17471,Clayey,6.7,2.0,20,18,27,27,831,Rice
17472,Sandy,6.3,2.3,23,10,29,27,844,Mustard
17473,Sandy,6.9,2.9,21,18,25,25,702,Sugarcane
17474,Loamy,6.3,2.0,29,11,29,25,852,Cotton
17475,Sandy,7.0,2.9,21,15,25,25,784,Mustard
17476,Clayey,6.3,1.5,18,10,30,25,753,Bajra
17477,Sandy,6.5,2.9,18,12,26,29,821,Mustard
17478,Clayey,7.0,1.7,23,20,34,25,790,Sugarcane
17479,Loamy,6.5,3.3,22,13,31,27,779,Cotton
17480,Sandy,6.6,3.1,22,18,30,27,782,Bajra
17481,Loamy,6.3,3.4,18,16,30,29,789,Cotton
17482,Loamy,7.2,3.0,29,15,35,29,826,Sugarcane
17483,Clayey,7.3,2.8,30,10,27,29,723,Bajra
17484,Sandy,7.0,2.8,18,15,33,25,872,Sugarcane
17485,Clayey,6.3,2.3,18,18,27,26,874,Sugarcane
17486,Loamy,7.5,2.5,20,20,28,28,827,Rice
17487,Clayey,6.8,2.0,21,17,29,26,865,Mustard
17488,Clayey,7.2,3.1,24,11,29,30,799,Rice
17489,Loamy,6.6,3.0,26,11,26,29,794,Cotton
17490,Clayey,7.0,2.8,27,14,35,26,777,Sugarcane
17491,Loamy,6.4,2.8,19,16,26,29,728,Rice
17492,Clayey,7.0,3.0,22,12,35,26,778,Cotton
17493,Sandy,6.3,2.9,28,11,26,29,768,Sugarcane
17494,Clayey,7.0,2.5,26,12,27,25,823,Rice
17495,Loamy,6.6,2.7,18,16,27,30,870,Wheat
17496,Loamy,6.7,2.9,23,13,25,28,874,Mustard
17497,Sandy,6.4,2.0,19,15,32,29,866,Sugarcane
17498,Loamy,6.3,2.2,30,20,32,27,726,Sugarcane
17499,Clayey,7.4,1.6,29,10,27,28,725,Bajra
17500,Sandy,7.4,2.4,24,19,30,27,848,Rice
17501,Clayey,6.3,2.1,29,15,28,27,804,Bajra
17502,Clayey,7.3,2.8,18,15,30,25,725,Sugarcane
17503,Clayey,6.5,1.7,22,15,32,26,789,Sugarcane
17504,Clayey,6.9,1.9,27,11,26,30,738,Wheat
17505,Loamy,7.1,1.7,24,16,35,28,765,Sugarcane
17506,Clayey,6.9,1.6,28,19,26,27,820,Sugarcane
17507,Sandy,6.3,2.9,27,18,34,25,869,Rice
17508,Sandy,6.5,2.9,29,15,31,25,714,Rice
17509,Clayey,6.4,1.8,18,11,30,28,843,Bajra
17510,Clayey,7.4,2.4,30,14,26,28,820,Mustard
17511,Loamy,7.1,1.7,19,16,25,26,797,Sugarcane
17512,Clayey,6.8,2.1,24,13,32,26,766,Mustard
17513,Clayey,6.4,2.2,23,15,26,28,839,Bajra
17514,Sandy,6.9,3.1,28,20,32,26,899,Cotton
17515,Loamy,7.0,2.2,20,20,27,29,846,Sugarcane
17516,Sandy,7.3,1.8,25,19,29,30,864,Sugarcane
17517,Loamy,7.2,1.8,20,10,27,26,778,Bajra
17518,Clayey,6.7,1.9,30,19,25,28,753,Cotton
17519,Sandy,7.3,2.4,18,19,29,30,878,Rice
17520,Sandy,6.4,2.6,18,15,34,29,897,Mustard
17521,Sandy,6.7,2.4,30,18,26,27,741,Sugarcane
17522,Sandy,7.1,2.5,25,14,32,30,758,Bajra
17523,Clayey,7.3,2.4,30,16,35,26,778,Rice
17524,Clayey,6.8,2.2,29,13,28,25,808,Sugarcane
17525,Loamy,7.3,3.3,26,17,31,30,777,Wheat
17526,Loamy,7.4,2.3,27,15,30,25,761,Wheat
17527,Sandy,7.0,2.8,29,13,28,30,863,Sugarcane
17528,Sandy,6.1,3.2,26,19,35,29,700,Bajra
17529,Sandy,7.3,2.6,19,16,25,26,877,Sugarcane
17530,Clayey,6.6,2.3,28,11,25,26,807,Bajra
17531,Loamy,6.1,2.9,18,14,34,29,715,Wheat
17532,Loamy,6.0,2.0,26,19,25,27,774,Bajra
17533,Sandy,6.6,3.0,29,11,32,28,816,Cotton
17534,Clayey,6.8,3.4,25,20,27,30,809,Cotton
17535,Loamy,7.4,2.9,26,11,31,25,807,Bajra
17536,Clayey,6.7,1.7,24,11,32,27,709,Cotton
17537,Clayey,6.1,3.0,23,16,33,28,816,Sugarcane
17538,Clayey,7.4,2.0,18,10,32,27,789,Wheat
17539,Clayey,6.6,1.9,24,10,31,29,819,Wheat
17540,Clayey,7.3,3.1,28,17,31,26,867,Rice
17541,Clayey,6.2,3.1,24,17,33,27,844,Mustard
17542,Clayey,7.1,2.8,22,16,32,25,897,Cotton
17543,Sandy,6.5,3.1,29,18,33,27,710,Wheat
17544,Clayey,7.4,1.9,22,19,35,26,833,Rice
17545,Sandy,6.1,1.9,19,11,32,25,883,Sugarcane
17546,Clayey,6.2,2.9,20,12,27,27,877,Mustard
17547,Loamy,6.2,2.3,18,20,29,30,740,Sugarcane
17548,Clayey,6.3,2.9,30,13,31,27,704,Wheat
17549,Loamy,6.2,2.9,20,17,33,30,869,Wheat
17550,Clayey,6.5,2.9,26,15,35,27,888,Sugarcane
17551,Sandy,7.4,2.7,25,11,29,25,765,Sugarcane
17552,Sandy,7.0,2.3,18,19,27,28,857,Bajra
17553,Sandy,6.4,2.6,28,16,35,26,839,Rice
17554,Clayey,6.1,2.1,20,14,30,28,889,Rice
17555,Loamy,6.7,2.5,19,17,35,25,722,Rice
17556,Sandy,6.2,3.4,28,10,31,28,727,Mustard
17557,Clayey,6.9,1.7,24,13,34,30,781,Wheat
17558,Clayey,7.4,2.2,20,12,28,27,745,Sugarcane
17559,Sandy,7.2,2.3,23,18,30,28,890,Cotton
17560,Clayey,6.4,3.0,21,15,29,30,832,Bajra
17561,Sandy,6.1,2.1,26,19,29,25,783,Rice
17562,Loamy,6.3,2.1,25,17,27,26,766,Sugarcane
17563,Sandy,6.3,3.4,28,10,34,30,833,Mustard
17564,Sandy,6.1,1.5,20,12,29,25,835,Cotton
17565,Loamy,6.0,2.2,28,10,35,25,833,Bajra
17566,Loamy,7.3,2.6,18,16,26,28,826,Sugarcane
17567,Sandy,6.9,1.8,21,12,31,25,816,Mustard
17568,Sandy,7.3,3.4,27,12,30,26,775,Cotton
17569,Clayey,6.6,3.2,26,17,35,27,769,Bajra
17570,Clayey,7.1,1.7,21,11,33,25,764,Cotton
17571,Loamy,6.4,1.9,26,10,25,27,742,Rice
17572,Clayey,7.3,3.2,25,13,31,26,738,Bajra
17573,Loamy,6.0,1.6,22,19,26,27,862,Rice
17574,Sandy,7.2,1.7,21,13,29,27,778,Bajra
17575,Sandy,7.4,3.1,20,14,34,29,709,Cotton
17576,Clayey,6.1,3.4,25,17,31,29,861,Wheat
17577,Loamy,7.2,2.4,30,17,32,28,838,Bajra
17578,Loamy,7.2,2.5,29,18,27,30,721,Rice
17579,Loamy,6.1,1.9,28,17,32,29,762,Rice
17580,Clayey,7.1,2.9,29,19,28,28,787,Mustard
17581,Sandy,6.5,2.0,28,20,29,27,849,Wheat
17582,Sandy,6.6,3.4,25,14,30,25,712,Bajra
17583,Sandy,6.2,2.2,21,16,27,29,730,Mustard
17584,Loamy,7.2,2.7,20,12,28,26,813,Mustard
17585,Loamy,6.6,2.8,27,15,29,27,803,Cotton
17586,Loamy,6.8,2.1,27,10,28,28,702,Bajra
17587,Sandy,6.2,1.7,20,16,32,25,746,Wheat
17588,Clayey,7.1,3.5,19,18,29,26,730,Mustard
17589,Clayey,6.7,3.2,24,15,29,27,823,Rice
17590,Loamy,7.3,1.6,19,15,34,28,838,Bajra
17591,Sandy,6.4,2.9,26,16,32,30,742,Sugarcane
17592,Loamy,6.6,2.7,20,20,32,25,862,Wheat
17593,Clayey,6.3,3.4,25,18,32,25,726,Wheat
17594,Loamy,7.4,2.4,21,15,31,29,797,Wheat
17595,Sandy,6.2,2.5,25,14,29,28,734,Rice
17596,Loamy,6.1,2.7,25,16,30,27,857,Sugarcane
17597,Sandy,7.2,1.7,21,14,34,26,842,Rice
17598,Clayey,6.0,3.2,24,14,34,28,793,Cotton
17599,Clayey,6.2,3.5,20,15,25,30,718,Mustard
17600,Loamy,6.6,1.9,21,17,25,30,796,Sugarcane
17601,Sandy,6.7,2.5,18,12,33,30,809,Cotton
17602,Clayey,6.1,2.9,20,11,26,28,787,Sugarcane
17603,Clayey,7.0,1.6,22,16,30,30,807,Bajra
17604,Sandy,6.8,1.5,28,18,33,30,811,Sugarcane
17605,Loamy,7.2,2.5,24,12,32,29,707,Wheat
17606,Sandy,6.6,1.8,28,13,29,30,710,Mustard
17607,Clayey,6.5,2.8,21,19,27,30,760,Cotton
17608,Loamy,7.2,2.5,27,13,34,25,870,Mustard
17609,Sandy,7.1,1.8,21,12,32,28,828,Rice
17610,Loamy,6.6,2.8,19,13,32,25,751,Cotton
17611,Sandy,6.8,2.1,28,10,31,29,862,Cotton
17612,Clayey,6.8,1.6,18,10,33,25,890,Bajra
17613,Loamy,6.3,1.7,26,10,35,30,900,Cotton
17614,Clayey,6.7,1.8,24,19,35,25,844,Mustard
17615,Sandy,6.9,1.7,27,13,26,27,768,Mustard
17616,Loamy,6.4,2.6,19,12,34,30,741,Cotton
17617,Clayey,7.3,1.6,22,15,26,26,782,Bajra
17618,Loamy,6.7,1.6,21,13,28,26,749,Sugarcane
17619,Clayey,6.5,3.5,29,10,34,29,804,Sugarcane
17620,Sandy,7.1,2.1,28,15,26,26,750,Mustard
17621,Clayey,7.3,2.9,30,11,32,26,776,Cotton
17622,Loamy,7.3,2.8,21,13,35,25,859,Mustard
17623,Clayey,6.1,1.9,27,10,34,27,865,Cotton
17624,Clayey,6.9,2.0,24,15,25,25,780,Mustard
17625,Clayey,6.4,2.7,26,14,34,25,779,Wheat
17626,Clayey,6.4,2.2,26,12,33,27,706,Wheat
17627,Loamy,7.5,3.1,25,15,32,30,898,Sugarcane
17628,Sandy,6.9,2.6,21,17,28,25,795,Bajra
17629,Loamy,6.3,2.4,21,12,28,26,825,Sugarcane
17630,Clayey,7.3,2.6,20,14,33,27,762,Bajra
17631,Clayey,6.7,3.2,19,16,28,25,864,Mustard
17632,Loamy,7.2,1.8,26,17,26,30,700,Bajra
17633,Sandy,7.3,2.8,27,15,33,30,824,Mustard
17634,Clayey,6.9,3.3,30,18,26,30,800,Cotton
17635,Loamy,7.4,1.6,24,15,27,29,862,Rice
17636,Sandy,6.8,2.5,27,18,27,28,794,Bajra
17637,Sandy,6.5,2.7,29,11,31,26,770,Cotton
17638,Sandy,6.6,2.6,24,10,35,29,827,Sugarcane
17639,Clayey,6.7,1.9,20,19,29,30,775,Wheat
17640,Loamy,7.4,2.3,19,15,33,26,771,Sugarcane
17641,Sandy,7.2,3.0,22,19,25,30,865,Rice
17642,Sandy,7.3,3.1,26,12,29,26,865,Rice
17643,Clayey,7.1,2.3,24,18,33,29,830,Mustard
17644,Loamy,6.2,2.3,21,19,26,27,864,Sugarcane
17645,Sandy,7.3,2.4,19,14,35,30,856,Mustard
17646,Clayey,7.3,2.6,25,10,28,27,812,Bajra
17647,Sandy,7.5,1.7,28,18,30,29,781,Cotton
17648,Loamy,6.1,2.9,25,18,26,26,864,Wheat
17649,Sandy,6.6,2.8,19,11,26,29,883,Sugarcane
17650,Clayey,6.4,1.5,26,18,27,27,802,Wheat
17651,Loamy,6.2,2.6,29,12,35,28,815,Wheat
17652,Clayey,6.6,2.4,30,13,32,28,794,Mustard
17653,Sandy,7.2,2.5,19,19,25,30,867,Mustard
17654,Sandy,6.3,1.8,25,13,26,26,845,Bajra
17655,Clayey,7.3,2.3,22,13,30,26,821,Mustard
17656,Sandy,6.2,1.8,22,18,26,29,860,Mustard
17657,Clayey,6.3,3.5,27,10,32,29,784,Cotton
17658,Clayey,7.0,2.2,18,15,29,29,709,Wheat
17659,Loamy,6.7,1.8,30,13,30,26,811,Bajra
17660,Sandy,7.0,2.1,24,15,27,29,853,Rice
17661,Loamy,6.0,2.9,26,20,30,26,830,Rice
17662,Clayey,7.5,2.7,28,17,31,27,881,Mustard
17663,Clayey,6.0,3.2,22,16,25,27,885,Mustard
17664,Clayey,6.1,2.5,18,16,30,25,833,Bajra
17665,Loamy,6.6,2.6,18,12,26,29,754,Rice
17666,Clayey,6.7,2.1,25,17,35,27,739,Rice
17667,Sandy,6.4,2.7,30,14,32,25,863,Cotton
17668,Loamy,7.0,2.5,19,20,26,30,838,Mustard
17669,Clayey,6.8,3.1,29,19,33,25,733,Wheat
17670,Loamy,7.4,2.2,21,20,29,29,818,Wheat
17671,Clayey,6.3,1.8,29,12,28,28,863,Wheat
17672,Loamy,6.2,2.1,30,11,31,29,875,Wheat
17673,Clayey,6.2,3.0,23,14,29,25,781,Wheat
17674,Sandy,6.9,1.7,22,14,29,25,891,Cotton
17675,Loamy,7.3,1.8,25,18,25,29,766,Cotton
17676,Loamy,6.6,1.6,20,16,34,26,742,Rice
17677,Sandy,6.3,3.0,29,18,32,25,762,Sugarcane
17678,Sandy,6.0,3.0,19,11,34,25,809,Bajra
17679,Clayey,6.2,3.1,18,16,34,26,837,Sugarcane
17680,Clayey,6.5,3.2,30,11,35,27,844,Bajra
17681,Loamy,6.6,3.0,29,12,35,27,802,Bajra
17682,Sandy,6.4,1.7,24,20,35,29,762,Wheat
17683,Loamy,7.2,2.8,24,19,30,25,844,Bajra
17684,Loamy,7.4,2.5,25,13,27,29,723,Bajra
17685,Clayey,6.8,2.8,22,12,29,30,849,Wheat
17686,Sandy,6.9,3.1,27,20,28,29,880,Cotton
17687,Sandy,6.4,2.2,30,16,27,26,787,Bajra
17688,Sandy,7.5,2.6,24,13,29,27,842,Cotton
17689,Sandy,6.6,3.4,23,20,31,26,888,Rice
17690,Sandy,6.1,2.2,25,12,31,30,759,Bajra
17691,Clayey,7.4,2.3,19,11,25,28,810,Bajra
17692,Clayey,7.2,3.0,22,11,31,28,792,Mustard
17693,Clayey,6.1,2.3,22,15,35,25,767,Sugarcane
17694,Clayey,7.0,1.8,27,13,33,28,785,Cotton
17695,Sandy,6.7,2.6,20,10,26,25,850,Mustard
17696,Loamy,7.3,3.5,18,11,28,29,869,Sugarcane
17697,Clayey,6.2,3.2,20,14,31,28,828,Cotton
17698,Loamy,7.4,1.9,21,11,26,30,854,Wheat
17699,Sandy,6.1,2.8,22,20,31,29,874,Mustard
17700,Sandy,6.4,2.4,30,13,28,27,714,Bajra
17701,Loamy,6.4,3.0,22,20,30,26,809,Rice
17702,Sandy,6.8,1.7,24,13,31,30,831,Wheat
17703,Clayey,6.1,1.8,28,16,32,25,855,Wheat
17704,Sandy,6.2,2.6,30,20,26,30,749,Cotton
17705,Sandy,7.3,2.3,27,18,28,28,768,Sugarcane
17706,Clayey,6.4,2.2,26,10,32,26,800,Sugarcane
17707,Sandy,6.0,1.5,28,14,35,27,801,Sugarcane
17708,Sandy,6.7,1.7,27,20,34,28,701,Mustard
17709,Sandy,6.5,3.0,18,10,35,26,775,Wheat
17710,Clayey,6.7,3.4,24,16,33,26,792,Mustard
17711,Sandy,7.4,1.9,29,17,27,25,898,Wheat
17712,Loamy,7.3,3.2,27,13,25,27,721,Rice
17713,Loamy,6.1,2.4,28,13,28,27,745,Rice
17714,Loamy,6.3,1.6,21,11,30,25,818,Rice
17715,Clayey,6.7,1.9,21,15,28,25,759,Mustard
17716,Sandy,6.3,2.6,30,16,26,27,878,Sugarcane
17717,Clayey,7.1,2.0,23,17,29,30,717,Sugarcane
17718,Clayey,6.1,2.0,26,13,28,28,759,Mustard
17719,Sandy,6.1,2.5,28,13,34,29,805,Mustard
17720,Loamy,6.6,2.3,19,10,35,29,820,Sugarcane
17721,Sandy,6.6,3.2,29,17,28,27,818,Rice
17722,Sandy,6.2,2.6,21,14,29,28,701,Mustard
17723,Sandy,6.1,3.2,29,10,31,25,808,Mustard
17724,Clayey,6.6,3.5,19,17,31,27,784,Wheat
17725,Sandy,7.1,2.2,25,19,29,25,700,Mustard
17726,Loamy,6.3,3.3,25,16,30,27,805,Rice
17727,Clayey,7.5,1.7,24,14,27,26,810,Cotton
17728,Clayey,7.0,2.2,18,13,27,30,824,Mustard
17729,Sandy,6.9,2.3,27,18,33,28,759,Bajra
17730,Clayey,7.0,1.7,20,14,25,29,708,Sugarcane
17731,Clayey,7.2,2.8,18,12,30,28,840,Bajra
17732,Sandy,6.7,1.7,21,18,35,27,711,Wheat
17733,Sandy,7.2,2.0,26,13,25,26,872,Rice
17734,Loamy,7.4,1.6,28,20,33,27,831,Sugarcane
17735,Sandy,6.9,1.6,19,18,29,30,888,Rice
17736,Sandy,6.8,3.4,22,15,28,30,789,Mustard
17737,Loamy,6.6,3.1,30,11,29,27,758,Mustard
17738,Clayey,6.8,2.1,25,13,31,29,876,Cotton
17739,Loamy,7.4,3.0,18,17,34,29,876,Bajra
17740,Clayey,6.3,2.8,28,20,32,26,896,Cotton
17741,Sandy,6.2,2.0,21,13,35,27,709,Rice
17742,Clayey,7.1,2.1,21,15,27,28,813,Cotton
17743,Loamy,6.3,3.3,28,17,35,30,837,Sugarcane
17744,Loamy,7.3,2.2,18,10,28,30,844,Bajra
17745,Clayey,6.8,2.8,29,15,31,30,771,Bajra
17746,Loamy,7.1,1.8,23,16,25,29,747,Wheat
17747,Loamy,6.7,2.5,30,15,31,26,798,Sugarcane
17748,Clayey,6.3,2.4,22,16,26,28,787,Sugarcane
17749,Loamy,7.2,2.3,25,14,29,30,792,Bajra
17750,Loamy,7.1,1.7,27,10,32,27,877,Mustard
17751,Clayey,7.2,2.0,27,17,30,25,876,Bajra
17752,Loamy,6.2,3.0,29,16,33,30,747,Rice
17753,Clayey,6.8,2.9,24,19,25,26,850,Bajra
17754,Clayey,6.9,2.8,19,13,28,29,836,Rice
17755,Sandy,7.1,1.7,21,13,35,29,881,Rice
17756,Clayey,6.1,3.5,30,20,29,25,721,Sugarcane
17757,Clayey,7.4,2.8,18,16,26,27,812,Bajra
17758,Sandy,6.4,3.5,26,15,27,26,815,Wheat
17759,Sandy,6.1,3.4,18,20,33,25,728,Bajra
17760,Clayey,6.1,1.9,23,14,31,27,811,Cotton
17761,Sandy,6.1,3.1,21,13,32,27,811,Sugarcane
17762,Clayey,7.4,2.1,28,11,29,28,740,Rice
17763,Sandy,6.7,1.7,18,18,28,25,705,Rice
17764,Sandy,6.8,3.3,22,18,28,27,859,Cotton
17765,Loamy,6.9,3.2,20,12,25,26,840,Sugarcane
17766,Sandy,6.4,3.1,21,16,31,30,899,Cotton
17767,Clayey,6.0,1.6,27,19,33,26,784,Sugarcane
17768,Clayey,6.4,2.2,25,12,26,28,790,Mustard
17769,Clayey,7.5,2.8,27,13,31,30,756,Mustard
17770,Loamy,7.1,2.9,21,14,29,28,723,Bajra
17771,Loamy,7.0,2.9,18,10,35,25,765,Mustard
17772,Clayey,7.5,2.1,23,15,35,29,835,Sugarcane
17773,Loamy,6.4,2.5,19,15,35,26,740,Sugarcane
17774,Sandy,7.2,1.7,19,19,34,28,785,Mustard
17775,Clayey,6.7,1.8,18,16,30,25,806,Mustard
17776,Loamy,6.6,1.7,26,15,27,30,778,Rice
17777,Clayey,6.7,1.6,28,13,35,25,881,Bajra
17778,Sandy,6.1,1.6,19,13,26,25,827,Mustard
17779,Clayey,7.0,2.9,26,18,30,30,833,Wheat
17780,Loamy,6.5,1.9,19,11,35,28,746,Cotton
17781,Loamy,7.1,2.6,28,16,34,25,792,Bajra
17782,Sandy,6.7,3.1,23,14,31,29,778,Wheat
17783,Clayey,6.6,2.5,25,14,33,30,771,Rice
17784,Loamy,6.7,2.4,25,19,27,29,790,Wheat
17785,Loamy,6.6,3.0,26,10,31,27,806,Mustard
17786,Loamy,6.7,1.9,27,11,30,26,863,Sugarcane
17787,Sandy,6.5,3.2,30,11,33,30,746,Rice
17788,Sandy,7.2,3.1,28,17,26,26,729,Cotton
17789,Clayey,6.3,2.3,18,12,29,29,816,Rice
17790,Clayey,6.4,2.7,28,11,33,30,832,Mustard
17791,Loamy,6.9,2.3,18,16,35,28,802,Sugarcane
17792,Sandy,6.6,2.4,23,15,32,25,709,Cotton
17793,Sandy,6.4,3.2,23,20,32,28,714,Sugarcane
17794,Loamy,6.7,2.6,30,12,33,28,831,Cotton
17795,Clayey,7.0,3.2,30,18,27,30,801,Sugarcane
17796,Clayey,7.0,2.0,19,13,32,29,861,Cotton
17797,Clayey,7.0,3.0,26,17,35,26,776,Cotton
17798,Sandy,6.4,1.8,26,10,30,29,727,Wheat
17799,Clayey,6.8,3.3,27,14,26,27,855,Sugarcane
17800,Loamy,6.2,2.9,22,17,33,27,850,Rice
17801,Clayey,7.2,2.7,24,14,32,28,800,Bajra
17802,Clayey,6.7,1.9,21,20,30,29,832,Sugarcane
17803,Sandy,6.8,3.1,18,18,27,28,803,Rice
17804,Sandy,7.0,3.3,24,17,31,26,886,Mustard
17805,Loamy,6.8,2.3,18,13,35,29,766,Rice
17806,Sandy,6.5,3.2,27,18,29,25,786,Sugarcane
17807,Sandy,6.1,1.5,29,18,30,29,867,Cotton
17808,Sandy,6.3,1.9,18,17,26,27,850,Sugarcane
17809,Clayey,6.8,2.6,25,19,25,25,719,Sugarcane
17810,Loamy,7.2,2.9,24,13,28,26,849,Mustard
17811,Loamy,6.9,2.5,19,10,32,25,722,Cotton
17812,Clayey,6.7,2.6,24,17,30,30,734,Bajra
17813,Loamy,6.0,3.0,20,14,28,28,709,Sugarcane
17814,Sandy,6.7,2.6,28,13,35,27,814,Mustard
17815,Clayey,6.2,3.0,27,17,28,25,859,Wheat
17816,Clayey,6.5,3.3,18,17,28,29,857,Mustard
17817,Clayey,6.9,2.0,21,16,31,30,860,Rice
17818,Sandy,7.2,1.6,19,12,25,27,775,Rice
17819,Loamy,6.8,1.5,25,10,35,29,783,Bajra
17820,Clayey,7.0,2.3,26,11,33,27,770,Cotton
17821,Clayey,7.0,3.0,30,16,31,25,895,Mustard
17822,Loamy,6.7,2.2,30,12,29,30,779,Sugarcane
17823,Loamy,7.3,2.1,18,16,26,25,779,Rice
17824,Clayey,6.9,3.3,30,18,30,30,761,Sugarcane
17825,Clayey,7.4,2.0,30,12,34,29,790,Wheat
17826,Loamy,7.4,2.4,22,16,35,27,843,Rice
17827,Clayey,6.2,2.0,28,18,34,30,841,Sugarcane
17828,Loamy,6.0,2.4,19,18,30,27,893,Wheat
17829,Sandy,6.1,3.3,25,20,28,30,875,Bajra
17830,Sandy,6.9,2.2,21,13,29,27,779,Rice
17831,Loamy,6.6,2.6,19,18,27,28,786,Cotton
17832,Sandy,6.3,2.8,23,18,35,27,833,Wheat
17833,Loamy,7.4,2.2,19,14,32,29,735,Sugarcane
17834,Sandy,7.4,2.1,27,15,29,25,830,Wheat
17835,Clayey,7.1,2.2,19,13,26,28,896,Mustard
17836,Loamy,7.0,1.7,23,19,31,28,701,Mustard
17837,Clayey,6.8,3.2,27,17,26,26,793,Bajra
17838,Sandy,6.1,3.2,30,16,26,28,882,Bajra
17839,Clayey,6.6,2.3,23,12,26,25,898,Cotton
17840,Sandy,6.5,2.1,22,20,25,27,742,Cotton
17841,Loamy,7.1,2.2,25,12,33,28,724,Mustard
17842,Loamy,7.1,3.1,23,10,32,26,814,Sugarcane
17843,Clayey,7.3,3.2,29,16,31,25,798,Rice
17844,Loamy,6.3,2.3,18,12,35,27,792,Sugarcane
17845,Clayey,6.4,3.2,25,13,35,26,893,Wheat
17846,Clayey,7.0,2.1,27,16,28,30,834,Rice
17847,Sandy,6.9,2.8,25,19,30,25,734,Mustard
17848,Clayey,6.2,1.5,21,16,25,29,712,Sugarcane
17849,Clayey,6.3,3.0,27,12,35,25,815,Mustard
17850,Clayey,6.4,3.5,20,13,35,26,717,Sugarcane
17851,Clayey,6.6,1.8,20,11,28,25,895,Bajra
17852,Loamy,6.5,1.6,29,20,29,25,714,Mustard
17853,Clayey,6.8,2.7,25,15,27,25,846,Rice
17854,Clayey,7.1,2.8,18,13,35,26,739,Sugarcane
17855,Clayey,6.9,2.2,24,13,31,30,719,Rice
17856,Clayey,6.2,1.8,28,16,31,28,880,Sugarcane
17857,Clayey,7.3,2.6,25,18,25,25,888,Rice
17858,Loamy,7.1,1.8,28,12,28,27,850,Rice
17859,Loamy,7.4,2.4,21,14,35,28,863,Sugarcane
17860,Clayey,6.1,1.9,29,19,25,26,797,Sugarcane
17861,Sandy,7.0,2.1,27,18,29,30,704,Sugarcane
17862,Sandy,6.4,2.2,23,10,33,30,823,Wheat
17863,Clayey,6.6,3.4,23,15,33,30,785,Bajra
17864,Clayey,6.7,3.2,25,11,25,29,838,Rice
17865,Loamy,7.1,2.0,20,14,32,30,796,Bajra
17866,Loamy,6.3,3.2,24,16,26,30,898,Mustard
17867,Sandy,6.4,3.0,20,18,32,28,723,Sugarcane
17868,Clayey,7.2,1.9,29,10,26,25,713,Wheat
17869,Loamy,6.7,2.3,27,13,25,29,717,Sugarcane
17870,Clayey,6.9,2.8,28,19,27,27,721,Sugarcane
17871,Sandy,6.3,3.4,24,18,34,27,816,Wheat
17872,Sandy,6.7,2.1,27,14,26,30,720,Cotton
17873,Sandy,7.4,2.5,18,10,30,25,837,Rice
17874,Sandy,6.6,3.1,24,19,30,29,753,Rice
17875,Loamy,7.4,3.2,21,12,34,27,714,Sugarcane
17876,Clayey,6.3,3.0,23,19,30,30,725,Wheat
17877,Loamy,6.5,3.1,28,15,35,26,799,Wheat
17878,Sandy,7.3,2.1,20,15,30,30,869,Bajra
17879,Sandy,6.4,2.4,23,20,26,26,726,Rice
17880,Clayey,6.9,1.8,24,14,27,27,869,Mustard
17881,Clayey,6.7,2.5,20,14,33,28,890,Cotton
17882,Clayey,7.3,2.3,29,14,35,28,791,Bajra
17883,Sandy,6.1,2.4,25,13,26,27,768,Bajra
17884,Sandy,6.4,2.6,25,12,28,30,876,Bajra
17885,Loamy,6.6,2.3,22,19,30,30,883,Mustard
17886,Loamy,6.1,2.4,23,18,30,27,714,Bajra
17887,Sandy,6.7,2.8,25,12,35,29,765,Rice
17888,Loamy,6.0,1.5,25,11,30,27,755,Wheat
17889,Sandy,6.8,1.9,25,19,29,30,769,Bajra
17890,Loamy,6.8,2.9,20,20,25,26,748,Sugarcane
17891,Clayey,6.9,1.9,22,16,30,28,859,Mustard
17892,Sandy,7.2,1.5,29,10,34,27,888,Mustard
17893,Clayey,7.1,2.8,22,10,27,29,822,Sugarcane
17894,Clayey,6.8,1.8,27,16,25,28,825,Wheat
17895,Loamy,6.4,1.6,29,13,29,30,897,Wheat
17896,Clayey,7.4,3.0,21,14,31,29,810,Sugarcane
17897,Clayey,6.1,2.6,18,18,35,27,708,Mustard
17898,Clayey,6.4,1.6,28,10,35,29,748,Bajra
17899,Sandy,7.2,2.4,22,17,31,28,827,Wheat
17900,Clayey,6.7,1.8,28,14,25,30,892,Sugarcane
